original_text,source,pornografi,sara,radikalisme,pencemaran_nama_baik
" eeeeeh anak monyet kau yaaa,enak aja gue tuh biasa pake 10 bahasa tau kalau di rumah,jerman belanda rusia papua nugini kalimantan pedalaman",twitter,0,0,0,1
" coba dong nyanyi nya dengan nada cepet pengen denger wkwk kalo nyanyi lambat mulu nada nya , takut keselek ya wkwk",instagram,0,0,0,0
magrib time. tapi jiran sebelah boleh memekak pula. elak aku bom je uma kau ! haha hormat la sikit orang islam. kau tu kafir dok diam la!,twitter,0,1,0,1
 tidak ada yang udah telat... semua nya bisa di kembali kan asal kan tidak op dulu.. soal nya kan saya masih cabe cabe nya bukan cabe kutu nya,instagram,0,0,0,0
"Your last emoji is what you feel about this

 ngewe  bispak bandung  bugil  memek  Memek Sempit  memek abg  foto memek  toket  colmek  memek becek  memek gatal  bokep abg  bokep indo  memek merah  sange  abg mesum  abg toge  bispak  bisyar  bokep asia  bokep mania ",twitter,1,0,0,0
"Dengan nonton film ini, sama aja berkontribusi untuk kaum zionis, yahudi untuk membodohi umat dengan film khayalan murahan nya begini, dengan tujuan mengeruk uang umat yang nonton kemudian diserhakan ke israel untuk memborbardir palestina...!!! Sungguh biadab, jangan gadaikan iman dan akidah dengan mendukung film2 kafir yahudi zionis..!! Karena barang siapa menyerupai suatu kaum, maka dia termasuk kaim itu (kafir, yahudi, zionis) Naudzubillah..!!
",kaskus,0,1,0,1
Wuihhh negeri yang tempat lahirnya islam aja dah di bilang dibawah kedaulatan inggris..ulama2 disana kayaknya masih pinter orang yang ini dehh..semangat banget mau tegakkan khilafah versi anda..benih2 jihad juga nehh..tapi jangan bunuh diri ya cz hidup di indonesia masih enak kok,twitter,0,0,0,0
" Berarti ente kurang cerdas. Jelas2 penulis sendiri udah lagi fiksi. Ente masi nebak2.  lah kalo fiksi terus kenapa di quote dan beberapa part dibuat seolah nyata wkwk , kaya yang dipart ketemuan sama editor trus ditemenin rampak tantra.  kalo fiksi ya fiksi aja gausah dibuat kayak nyata wkwkwk
",kaskus,0,0,0,0
"Suabar nyong,anak mana yang mau diparang nih? Jangan pancing Emosi karena gue ngga bisa diajak brcanda Ah KONTOL MEMEK NGENTOT LO",twitter,1,0,0,0
Laaah itu enak banget bisa jemput sampe masuk kedalam gitu dapet prioritas amat yaaak enak yak jadi mereka semua serba terfasilitasi dan masuk begitu mudah dan gampang gak kayak kita boro boro masuk ampe kesono jemputnya...,instagram,0,0,0,0
"Mulai deh, berdua pada lepas baju. Hendario, orangnya putih, tititnya lumayan. Herry,tititnya juga lumayan gede, dengan jembut yang lebat. ""Pijit !""",twitter,1,0,0,0
"Husss jangan menghina, kayak bokong kalian bagus aja.. emang begitu bokongnya yang indah itu seperti itu. Bokong yang kekar untuk lelaki tangguh seperti kak lucinta, itu bukan lemak itu ototnya lagi lemes.  semangat",instagram,1,0,0,1
"Wkwkwk,batam emang deket laut well jadi panas,gosong aku di batam kayak orang papua Kalau ko tinggal disini pasti",twitter,0,1,0,1
Foto HOT Cewek Mandi Sambil Remas Toket: Foto Cewek ABG Mandi Sambil Remas Tetek – Galeri kali ini adalah mesum,twitter,1,0,0,0
wow bikin semangat ngocok kontol liat nya bales dong biar crot bolehkan kecup kening sayang lumat bibir sayang raba remas jilat isap nenen sayang oh ah buka dong celana dalam sayang elus2 memek syang hayalkan kontol atau lidah abg elus2 abg jg lagi ngocok kontol nih bantu crot kan dong boleh kan abg,twitter,1,0,0,0
"Pantat nya kaya udah umur 60 ya, ga sesuai bergelambir gitu. Maka nya dibuat hitam putih biar ga nampak kali belang nya, hahahaa.. PD pula tuh",instagram,1,0,0,1
"Ayo umat bersatu, rapatkan barisan sambut imam besar kita, ulama dan panutan kita Habib Rizieq Shihab.. jangan biarkan beliau siserang antek pki yang sekarang mengincar para ulama..  
",kaskus,0,0,1,1
"""DZIKIR DAN SHOLAWAT UNTUK NEGERI""

Masjid At-Tin (TMII) - Jakarta Timur

Sabtu, 11 Maret 2017

Sholat Maghrib Berjama'ah s/d Selesai.

 ",twitter,0,0,0,0
"bukan item lagi, tapi gosong!  item dong  Eh orang papua RT  eh orang bandung  ",twitter,0,1,0,1
"Di islam kan diajarkan kalo manusia sudah meninggal nanti akan ketemu malaikat dan ditanya 3 pertanyaan Ajaib (AUTO SURGA KALO BENER SEMUA): 1. Siapakah Tuhanmu? 2.Siapakah Nabimu? 3.Apakah Agamamu?  Jelaslah Bomberman doyan meledak (Biar Ketemu Malaikat), Orang Jawabannya mudah banget kok ",kaskus,0,1,1,0
 hahahah kelas berapa sih km mba. Namanya perusahaan jasa berhak punya fasilitas yang namanya customer prioritas. Kalo dia anak presiden ya jelas bisa jadi prioritas. Gausah sirik gitu,instagram,0,0,0,0
"otak bebal dasar pamer aurat trus bukan nya jadi jadi cambuk setiap perkataan orang ini malah menjadi2 dasar laki tulen sifat malunya sudah di cabut sama allah,.lagunya cuma payudara sama kaum bencong kaya lu",instagram,0,0,0,1
" mulut gak di sekolahin ngomong muka babu?  Emng lu kerjanya apa?  Lu kan kerjaannya ngangkang sebagai pelakor ??? Muka babu masih mulia kerjaannya & halal ketimbang ini orang yang komen ngomong muka babu yang gak berpendidikan, kerjaannya murahan bahkan lebih dari babu!!!!!!",instagram,0,0,0,1
 dia seperti amoeba guys.. makannya bisa membelah diri gitu.. wajah berubah2.  Teteknya tuh di paksa keluar makannya kelihatannya aneh. yang 1 kempes lagi.. gitu kok di bilang cantik manjalita. Manjalita apaan?? Sok perfek ajah tuh mas fatah,instagram,1,0,0,1
" lagi ada mau nya aja, minoritas di pepet .begitu sudah ga ada prl nya dengan berteriak lantang GANYANG CINA, KAFIR , PKI .inget ga wkt di DKI  ",twitter,0,1,1,1
Bukan jualan agama lagi goblok. Itu di papua mau merebut nkri katanya mau selamatkan nkri pergi lah kau ke papua,twitter,0,1,1,1
"Hidup anda belum sukses padahal sudah berusaha keras? Sering kena sial, sakit - sakitan, dan lain lain? Pasti struktur nama anda salah. Konsultasikan nama anda hanya disini. Follow ig: konsultannama.  WA: 083897888777.  2019GantiNamaNegara",instagram,0,0,1,0
" tenang gan posisi arab siap digantikan indoneisa jadi arab makin maju dan modern indo balik ke abad ke 7  tapi yang agan katakan ada benarnya  contoh nyata  di indonesia makin banyak orang bercadar dan berjilbab di arab saudi justru kebalikannya makin banyak yang lepas cadar dan jilbab 
",kaskus,0,1,0,0
"Diem jing...kaum teroris plis jangan quote2 gue..  Bodo amat gue ama kristen..mereka juga banyak yang gak bener...tapi islam paling parah cok...ngebom sana sini..najis ngentod
",kaskus,0,1,0,1
Ada apa dengan lengan juga tetekmu cong? Pipimu juga.. manusia editan lo bencong sakit jiwa,instagram,1,0,0,1
" memang si fatah ini cocok di musnakan, merusak generasi. Dengan cara mudah dapat duit, gak mau capek* kayak cowok di Luaran sana cari duit. Malah jadi bencong",instagram,0,0,0,1
"alah ga usah banyak alibi..bilang aja stok stensilan hayalan ngga ada....kalau niat nulis lewat hp aja bisa kok...
",kaskus,0,0,0,0
"Pengen komentar tapi takut dosa.   Ya sudahlah, saya komentar koleksinya ini keren sob.  Sumpah keren banget.   Btw nggak sekalian tuh bordiran logo regional dipasang di jidat. mburadul sudah.
",kaskus,0,0,0,0
"Semakin kalian bully, lucinta luna makin seneng, makin menggila, makin cetar, makin terkenal, makin hits, makin wow, tambah kaya, dan dosa kebanciannya berkurang karna hujatan.  ",instagram,0,0,0,0
"  liat  dorce dia... Walau transgender tapi dorce di hargain orang karna dia sopan ga bikin ulah... Ga kayak tuh orang jadi2an,sok ngartis",instagram,0,0,0,0
"lagipula Ga ada fatwa MUI yang ngelarang Ngucap selamat natal yang ga boleh ikut serta dalam peribadatan natal tersebut 
btw buruan noh ente bikin bom panci trus ledakin gereja kan mayan pahala jihad perangi kafir dapat 72 bidadari  hehe",twitter,0,1,1,1
 ada prosedurnya ga semua orang bisa masuk .. kalau dia masuk berarti bisa dapat ijin .. karna ada pass  bandara khusus pengunjung ..,instagram,0,0,0,0
"Semakin di bully dia semakin Jaya, dia sengaja buat netizen kesel dengan semua yang dia lakukan supaya apa? supaya dia makin viral dan akhirnya tenar. Maka dari itu dia dengan sengaja buat postingan dengan caption yang menyebalkan atau kegiatan yang memancing emosi para netizen contohnya aja settingan brantem sama sahabatnya gak tau namanya siapa lupa gak penting juga lah ya diinget bukan artis soalnya yang masalah foto dan video operasi nya disebar, demi sebuah kepopuleran dia sampe ngelakuin smua itu, gila sih menurut gue caranya engga banget, kalo artis sebenernya mah gak mungkin begini, dia sangking takut kebumingannya akan sosok lucinta luna redup makanya bikin sesuatu yang mengundang kegedekan para netizen, wah gila seh",instagram,0,0,0,0
"  heh kontol, jangan sok pemes lu di rp, muka kek memek, orang tua lu kek monyet, agama lu aje agama kontol 38",twitter,1,1,0,1
"Tante Muda Cantik Pamer Jembut Lebat: Foto Tante Muda Cantik Pamer Jembut Lebat, foto sex, foto panas, foto ng. ",twitter,1,0,0,0
"banyak yang anggap lia itu gila tapi banyak juga yang jadi pengikutnya, setidaknya mereka hidup damai dan tidak barbar  sama seperti yang kabur ke arab juga banyak pengikutnya, cuma bedanya, dia gila, pengecut, penipu, intoleran, intimidatif, penebar teror, raja hoak, teroris, barbar dan mesum dan lain sebagainya dalam negatif
",kaskus,0,0,0,1
  lah dia keluar dari rahim ibu ya? gue kira dari jelmaan siluman. Bentar lagi semua yang plastikan dari badan nya bakal mleber.,instagram,0,0,0,1
" Gak jaminan kehendak alam Gan.  Kehendak alam itu yang kemaren Gedung Bursa Efek, Mezannine nya rubuh.  Kalo longsor itu penyakit ulah sendiri. Dari hujan dan banjir, maupun resapan tanah sekitar.  Gak di antisipasi lagi. Bertahun2 Jakarta gak banjir mau gimana juga, sekarang banjir lagi kan? Mati kena banjir or longsor karena banjir ya ulah Anies Sandi. Tapi gapapa, yang penting masuk sorga, udah milih pemimpin seiman.  Dulu Ahok berbulan2 sebelum nya udah siap prepare ini itu, kalo yang ini sibuk wacana, sibuk wacana tanah abang, wacana becak lah, Rusun 0 persen yang cicilan 2 juta sebulan buat warga miskin.  Banjir dan Hujan gak akan dateng dadakan macem gempa bumi.
",kaskus,0,0,0,0
" ih tips biar ga dingin. bawa satu buah kompor beserta gas nya. nah trus lu duduk di atas kompor. habis tu lu idupin dah tu kompor, dijamin bakal nyut nyutan dah tu bokong lu. oke sekian",instagram,0,0,0,0
"lebih baik merdeka untuk kehidupan rakyat Papua sendiri yang lebih baik, daripada diinvasi sama hama2 Jawa.
",kaskus,0,1,1,1
.... Kok negara yang lebih dari kafir yang diikuti.... Katanya ganyang cina tapi pake sajaknya.....  Ini Gerindra kok gobloknya  tidak ketulungan ya.... Memalukan ..!!!,twitter,0,1,1,1
" setuju banget yes. Duda cere hidup berarti rumtang sebelumnya ga berhasil, eh nikah lagi lebih muda umurnya centes kriuk lagi.",instagram,0,0,0,1
"yang usir penjajah kafir dari indo adalah pr  mujahid   Dia pikir negeri ini    muslim yang songong silahkan minggat""",twitter,0,1,0,1
 Di papua?? Putih dong ya kulit kamu? Wkwk. Lucu dari mana elah? Pake emot laen pan banyak  Emot monyet kek gg wkwk,twitter,0,0,0,0
"Dalam waktu 30 menit yang bisa dihafal ayat perangi, bunuh, penggal, dan pancung batang leher kafir, lalu ledakan bom  ",twitter,0,1,1,1
"jangan lengah umat muslim, tetap persatu ukhuwah islamiyah. umat buddha tidak akan senang, hingga kalian mengikuti agama mereka :marah    
",kaskus,0,1,0,1
"jihad mania ayo berangkat  Bom Bunuh Diri di Masjid Sunni Irak, 20 Orang Tewas  ",twitter,0,0,0,0
"bule kapir pedopil... pasti kristod bgitu nih... secara pastur doyan bgitu garap bocah laki2....
",kaskus,0,1,0,1
Pasukan nasi bungkus....naik kereta miskin bgitu ha-ha-ha....keren dikit naik pesawat kek,instagram,0,0,0,1
" Panjang 29 cm, berurat, tegang, dan penuh dengan peju!..Malam ini kontol aku buat kamu, dear..  sange  memek  ngentot  horni  seks",twitter,1,0,0,0
"yang gue masih bingung tuh ya apa sih kenapa sih harus ngotot, iya tauu khilafah ajaran rasulullah.. tapi demokrasi yang sudah berjalan 72 tahun ini juga sudah dirumuskan matang2 agar sejalan dengan segala nilai agama",twitter,0,0,0,0
ogah !   Ayo ikuti saya   astajim ojan ojannn  AYOOO JIHAD!!!! Kita bom bunuh diri!!!!,twitter,0,0,1,0
" Kegiatan yang bermanfaat ini gan   Kegiatan dungu seperti ini apa manfaatnya cuk selain hanya membuang waktu..    Bocah2 dungu..
",kaskus,0,0,0,1
"dari cowo terus jadi cwe terus vulgar. Menjelekan norma cewek saja. kalo dari cowo terus jd cewe pake hijab yang cantik yang positif monggo.. Setidakny lebih menghormati lah.. udah jadi cewe, penampilan vulgar.",instagram,0,0,0,0
"Pokoknya kalo bukan pendukung Jokowi 2 periode itu harus di cap dengan ; MAKAR, RADIKAL, PENEBAR KEBENCIAN, INTOLERAN, TUKANG HOAX, TUKANG FITNAH, ANTI NKRI, ANTI PANCASILA, GANTI SiSTEM / KHILAFAH, dan lain lain. ",twitter,0,1,1,0
" heh kontol, jan sok pemes lu di rp, muka kek memek, orang tua lu kek monyet, agama lu aje agama kontol 38",twitter,1,0,0,1
"JASA UP FOLLOWERSSS!!!
LIKE & VIEW 
1000 FOLLOWERS 30K
1000 LIKE 15K
1000 VIEW 30K
OPEN RESELLER , langsung DM  
Murah,aman,terpercaya dan proses cepat  
Proses hanya membutuhkan   name tanpa meminta akun pembeli  
Pembayaran bisa via ATM/Pulsa no rate .
Minat chat me  ",instagram,0,0,0,0
" sama gue aja sayang..kontol gue udah ngaceng begitu neh dari tadi..minta di sepong, gue masuk kamar lu yah..?",twitter,1,0,0,0
BULLSHIT INI AKUN NAMANYA CYBER ARMY TAPI MANA TINDAKAN KALIAN? UDAH ATTACK BeRAPA KALI HAH,instagram,0,0,0,1
jaman sekarang bener2 udah terbalik ya yang cewek ingin jadi cowok begituu juga yang cowok ingin jadi cewek ga bersyukur dengan kodaratnya masing2,instagram,0,0,0,0
Ya ampun pagi2 dah ngebully banci habis bancinya sih minta di bully juga kan  ,instagram,0,0,0,1
"Cerita 17 tahun www memek sempit com: Klik pada gambar untuk memperbesar

Wuihh....kalo ini memeknya punya ABG A...  ",twitter,1,0,0,0
"Murtad ..kapirr. musrik layak dibunuh darah nya halal itu aja comment ny  gue pribumi  lo mau apa 
",kaskus,0,1,1,1
"Apa bedanya dengan pelaku bom Manchester..?
Ortu takut mati, ngungsi ke negara kafir, ditampung dengan aman, sampai punya anak.
Anaknya gede ngebom...  ",twitter,0,1,1,1
"Dasar tak tau berhitung si goblok yang punya status , bilang Pak Jokowi ini & itu.



Dibilang harga minyak 200 ribu di Papua.

udah jelas2 di nota harga / liter 8 ribu, dia beli 25 liter.

 

Jadi 25 liter * Rp. 8000,- = Rp. 200.000,-



Apa dia sengaja ya buat...  ",twitter,0,0,0,1
"Cinta NKRI kok adu otot disitu, Ke Papua ada OPM bersenjata ingin pisah dari NKRI lek, kesana aja bagusan. 

Saya ga merasa terancam tuh dengan  2019 gantipresiden gak ngefek, saya suka jokowi tapi saya butuh presiden baru  ",twitter,0,0,1,0
"Ih April  Bayar che.co pun ga mampu loooh, mas bayar pake remas tetek aja boleh, sumpa ga ada duit loh  ",twitter,1,0,0,0
"Wtc=building demolition, bom bali=mikro nuklir, bom panci low > bom ke melayu hight, fitnah terorisme buatan orang kafir dengan menunggangi awam.",twitter,0,1,1,1
"  si kafir yahudi itu yang pngecut,gak berani perang darat terbuka! Beraninya cuma lempar bom dari psawat,banci itu!! Paham tak uk uk?hhe",twitter,0,1,1,1
"Jangan Hidup seprti kertas ketika di remas akan rusak & tidak bisa kembali lagii.
Hiduplah Seperti TETEK,walau di remas tetep indah dan gemesin.",twitter,1,0,0,0
"  kelakuan driver senior gocar nih.wkwkwkwkwk....orang mau cari rejeki di gocar kok dihalangin.mending  lo suru gocar aja tutup pendaftaran bray, ketauan ga nambah dosa  lo nipu orang yang mau daftar gocar
",kaskus,0,0,0,0
""" Mata Najwa Debat Jakarta Pak Anies sudah meninggalkan ketenangan dan ketulusannya dalam debat malam ini, menjadi agitatif dan licik. semoga kalah kau anjing""",twitter,0,0,0,1
"Grosir kartu kuota Minimal order 20pcs
➡Tsel 30GB = 45k
➡XL 30GB = 42k
➡IM3 36GB = 50k
➡Axis 25GB = 37k
 All 3G/4G
➡JOIN AGEN
order DM/WA  082259952329",instagram,0,0,0,0
ALLHAMDULILLAH TEMEN2KU BERHASIl Jerawat temen2ku hilang juga hanya dalam 3x pakai masker Kece   mau tau masker Kece nya? klik link di Bio aku yah ... oiyah ada diskon free ongkir seluruh indonesia lets goo  ,instagram,0,0,0,0
" sama gan, kesel juga kalo baca berita2 hoax, menyerang kubu2 tertentu.",instagram,0,0,0,0
" Ente berani nagih pajak keamanan non peribumi dari Habib Rizieq, Anies dan Amien Rais?  ]  Mereka (Rizieq, Anies &amp; Amin) dari golongan kelas II (Asia), yang sangat membantu Peribumi Indonesia merebut kemerdekaan dari penjajahan Belanda.   So, ngapain peribumi nagih pajak ke mereka?  Mereka adalah teman    Beda sama si sipit dan golongannya yang pernah mengkhianati bangsa ini.  
",kaskus,0,1,0,0
"Ya allah, mba lucinta luna jangan seksi2 begini, kasiann klu anak2 yang tonton bisa ngerusak akhlak anak2. Mba lucinta luna silahkan mba lakuin apa yang mba lakukan tapi tolong jangan permalukan perempuan seperti ini. Mba lucinta luna pasti lebih cantik kalau misalnya mba memakai pakaian yang menutup aurat ",instagram,0,0,0,0
" heh kontol, jangan sok pemes lu di rp, muka kek memek, orang tua lu kek monyet, agama lu aje agama kontol 38 jancok",twitter,1,0,0,1
"Ahelah, muslim membunuh banyak kafir di tragedi 11 september, bom Bali, dan lain lain. Dan muslim membunuh sesama muslim di Suriah, yemen, dan lain lain

Playing victim at it finest ",twitter,0,1,1,1
"Allahu Akbar Ya Allah, berikanlah keselamatan, kesehatan, dan nikmat rejekimu bagi ummat muslim wabilkhusus imam besar kami, ulama kami, guru kami Habib Rizieq Shihab, berikan beliau ketegaran, kekuatan meghadapi fitnah kaum kafir yang hendak mendzolimi nya..  
",kaskus,0,0,0,1
With Zap Surveys you can make daily extra cash with guaranteed surveys! Check it out in the App Store. ,twitter,1,0,0,0
"Sebenarnya, para pastur dan pendeta ini tidak boleh kita salahkan seratus persen, karena mereka adalah korban dari ajaran alkitab. Mereka berani berbuat seperti itu karena ada ajaran dari alkitab yang merupakan perintah Tuhan. Ketika mereka melakukan homosex, fedopilia, pemerkosaan, pelacuran, pokoknya yang berkaitan dengan skandal sex  sekali lagi jangan salahkan mereka tapi koreksilah darimana mereka dapat inspirasi untuk melakukan perbuatan tak senonoh itu…!   Dibawah ini adalah perintah Tuhan dalam alkitab yang menjadi inspirasi para pastur dan pendeta untuk melakukan hubungan sex bebas. Silahkan baca perintah Tuhan dibawa ini :  BERZINALAH KAMU, NISCAYA TUHAN TIDAK AKAN MENGHUKUM  “AKU TIDAK AKAN MENGHUKUM anak-anak perempuanmu SEKALIPUN MEREKA BERZINAH, atau menantu-menantumu perempuan, sekalipun mereka bersundal; sebab mereka sendiri mengasingkan diri bersama-sama dengan perempuan-perempuan sundal dan mempersembahkan korban bersama-sama dengan sundal-sundal bakti, dan umat yang tidak berpengertian akan runtuh.” (Hosea 4:14)  kimpoiILAH PEREMPUAN SUNDAL, CIPTAKAN KETURUNAN SUNDAL.  “Ketika Tuhan mulai berbicara dengan perantaraan Hosea, berfirmanlah Ia kepada Hosea:   Pergilah, kimpoiilah seorang perempuan sundal dan peranakkanlah anak-anak sundal, karena negeri ini bersundal hebat dengan MEMBELAKANGI TUHAN.   (Hosea 1:2)  BERCINTALAH DENGAN PEREMPUAN SUNDAL PEZINA  “Berfirmanlah Tuhan kepadaku:   Pergilah lagi, cintailah perempuan yang suka bersundal dan berzinah, seperti Tuhan juga mencintai orang Israel, sekalipun mereka berpaling kepada allah-allah lain dan menyukai kue kismis.  ( Hosea 3:1)  JANGAN KUATIR, HONOR PELACURAN AKAN DIKUDUSKAN TUHAN  “Labanya dan UPAH SUNDALNYA AKAN KUDUS BAGI TUHAN, tidak akan ditahan atau disimpan, tetapi dengan labanya itu akan disediakan makanan yang cukup dan pakaian yang indah bagi orang-orang yang diam di hadapan TUHAN.( Yesaya 23:18)  PERKOSALAH, BUATLAH SESUKA HATI  “Tetapi ada ANAKKU PEREMPUAN, yang MASIH PERAWAN, dan JUGA GUNDIK orang itu, baiklah kubawa keduanya ke luar; PERKOSALAH MEREKA dan perbuatlah dengan mereka APA YANG KAMU PANDANG BAIK, tetapi terhadap orang ini janganlah kamu berbuat noda.  ( Hakim-Hakim 19:24)  BERSELINGKUHLAH JIKA SUAMI TIDAK DIRUMAH  “Marilah kita memuaskan birahi hingga pagi hari dan bersama-sama menikmati asmara. Karena suamiku tidak dirumah, ia sedang dalam perjalanan jauh.”( Amsal 7:18-19).
",kaskus,1,1,0,1
"Hallo teman"" yang ingin mengajukan/Apply kartu kredit bank BNI/BCA/UOB/DBS/DANAMON/MEGA/BRI/MNC/CMB dan KTA bisa langsung DM ke kami /via WhatsApp:081291082862
lagii banyak promo nya gratis iuran pertahun
Syarat nya juga gampang bgitu.. Ayoo silahkan teman""  kami tunggu untuk yang ingin mengajukan kartu kredit nyaa
Tanya"" juga boleh akan kami bantu
Trimakasih 
Apply now free!!!",instagram,0,0,0,0
"1. Tujuan teroris adalah khilafah sama seperti sang pemimpin agama mereka yang memenangkan khilafah dengan perang sebanyak 3 kali  2. Teroris mendapatkan informasi dari kelompoknya di timur tengah dan ormas ormas terkenal yang overpower bahwa tempat ibadah di palestina suriah irak arab mesir telah di bom oleh amerika or israel sehingga pembalasan dendam sah sah saja sesuai dengan piagam madinah.  Kematian diganti kematian  3. Teroris medapatkan informasi dari kelompoknya di timur tengah dan ormas ormas indonesia yang overpower bahwa wanita,  anak anak,  orang tua di palestina suriah irak dan lain lain telah dibunuh tanpa alasan oleh amerika or israel sehingga pembalasan dendam sah sah saja sesuai dengan perang bandara melawan suku kurasin yang telah diprovokasi dengan membunuh seorang penjaga yang berasal dari suku kurasin oleh kelompok agama 300 orang ini.   4. Amerika dianggap oleh teroris adalah representasi dari agama kristen.  Sehingga tujuan seranganya sudah dikunci jauh2 hari  5. Belum lama ini amerika memindahkan kedubesnya ke jerusalem sehingga ini adalah pembalasan kepada orang kristen karena alasan nomor 4  6. Setelah mendapatkan khilafah secara logika keluarga sang korban yang telah pindah ke agama setan iblis diminta memaafkan pelaku teroris sehingga dosa mereka terampuni  7. Dengan mengirimkan alpatiha setiap 30 hari dapat menerangi jalan para teroris karena memang akhirnya negara mendapatkan khilafah sehingga semua kebenaran akan hilang secara total.  Dan mereka telah dicatat nama namanya pada saat khilafah nanti nama mereka akan tercantum sebagai pahlawan negara.  Seperti ke 300 tentara bandara  8. Penyangkalan berguna untuk melemahkan non yang oportunis sehingga dapat pindah ke agama setan iblis seperti cina di cianjur sehingga dapat menjadi saksi palsu bagi non lainnya  9. Mengebom sesama agama itu tidak rugi karena membantu sesama agama untuk tidak hilap lagi melindungi kafir dan membantu mereka lebih cepat ke surga.  Karena agama mereka fix kesurga cuma disentil sedikit kl tidak sembayang 5x sehari sesuai dengan perkataan yahya sang murtadin kristen  10. Hal ini dilihat sangat efektif karena semakin setiap hari disangkal maka semakin enjoy negara ini menikmati pengeboman seperti tidak terjadi apa apa.  Karena tidak ada rugi bagi agama setan iblis sebab pengebom,  korban bom dari saudara seiman akan masuk surga.  Sedangkan korban kafir cukup diucapkan belasungkawa dan mengutuk aksi ini tapi tetap masuk neroko .  11. PS.  Untuk pengebom masuk kesurganya ditangguhkan dahulu sampai negara khilafah karena sekarang masih disangkal.  Tapi setelah sang keluarga kafir pindah agama jadi agama setan iblis maka mereka akan memaafkan segala kesalahan teroris sehingga dapat memuluskan jalan mereka untuk pindah dari neraka ke surga sesuai ajaran mereka.  Ini benar benar ada diajaran mereka. 
",kaskus,0,1,1,0
"5. Khilafah adl akad di antara akad-akad yang harus dipehuni Hai orang-orang yang beriman, penuhilah akad-akad itu (QS al-Maidah [5] : 1)",twitter,0,0,1,0
Udah mendingan gini aja kak rambutnya gausaaa di neko neko kayak kemaren udah bagusan gini .,instagram,0,0,0,0
"""Maklumat FPI tentang Aksi Bela Palestina"" dan ""Amanat Imam Besar FPI Habib Muhammad Rizieq Syihab""

",twitter,0,0,0,0
"Ditunggu aksinya om hari ini. Kantor bolt. OH LO ORANG BOLOT TERNYATA? PANTESAN kayak TAI BISANYA BOKER DIBALIK GEDUNG ORANG. MAIN KANDAAANG  Alesan konyol tapi merupakan fakta.   free vpn. Open vpn. Ssh client. Apalagi cari cara supaya inet gratis pakai network bolt. Banyak gue liat di google tuh.   GA CUMA BOLT AJA TAPI SEMUA PROVIDER DITAWARIN BERBAGAIMACAM CARA BUAT INET GRATIS DI GOOGLE..JADI GA CUMA BOLT DOANG. DAN SEPANJANG PROVIDER YANG ADA..BOLT PALING MINUS..NGACA LAH COY..ITU FB FANPAGE ISINYA kayak APAAN...MAYORITAS SEMUANYA KOMENTAR NEGATIF..COBA FB PROVIDER LAIN..gue YAKIN GA SEBANYAK DI FB BOLT  KENAPA? MODEM PELANGGAN BNYK yang RUSAK, KONEKSI DILIMIT, BANYAK KONSUMEN DITIPU karena GA BISA CABUT karena KONTRAK SETAUN, PASCABAYAR TAPI OPTIMASINYA DIBAWAH PRABAYAR...KAN IDIOT! 
",kaskus,0,0,0,0
"Negara asaskan Islam.. tapi 19 menteri kafir, bagi lah laluan kat cina, 5 tahun lagi melayu pulak kena usir dari tanah melayu.. sekarang senanglah cakap perpaduan, tak sedar cina pulak bersatu sesame mereka, melayu begadoh",twitter,0,1,1,1
" mbak pernah dengar tentang pernikahan poligami ustad alhabsy? Dan itu membuat saya jadi bingung bahkan sedikit ngeri dengan makna poligami saat ini..beliau ustad yang seharusnya jadi teladan bagi jemaahnya tapi ternyata  tidak bisa menerapkan syarat utama seperti yang mbak jelaskan yaitu ""ridho isteri pertama"" nikah siri diam2 tanpa sepengetahuan isteri pertama apa dibenarkan mbak? Sedih saya ",instagram,0,0,0,0
"Jangan2 nanti muncul akun ""khilafah"" di Kaskus, harus di verified account  ga tau niy gan, belum kenal  ",twitter,0,0,1,0
"Woooww .. Gila parah barang IMPOR murah tapi ga MURAHAN ya. Ada BAJU.SEPETU.MAKEUP SALE.CD impor. SOFLEN 40 ribuan  keren"" banget .kamu wajib follow ig kita ya dan tiap hari upload barang baru",instagram,0,0,0,0
"2019 ganti agama Tinggalkan Agama yang bisa menjadikan anda menjadi teroris Biadab, membunuh atas dasar agama, membunuh untuk membela Tuhan, membunuh untuk membela nabi,membunuh untuk membela kitab suci Ajaran-ajaran ngawur itu semuanya  Lihat tuh kelakuannya  Biadab kan   
",kaskus,0,1,0,1
"Tante Jilbab Sepong Kontol Gede Mulut Sampe Gak Muat: Foto Tante Jilbab Sepong Kontol Gede, foto sex, foto pan... ",twitter,1,0,0,0
